X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.414440055664,34.0036399665922,70600,DOE Private Schools,19644446929194,Education,Private and Charter Schools,,,Culver City Christian School,11312 West Washington Boulevard,,Los Angeles,CA,,310-391-6963,,,,79546,"Religious, Coeducational, K-4",90066,http://egis3.lacounty.gov/lms/?p=79546,publish,34.00364,-118.41444,2015/11/16 18:53:23+00,cccs@cccsmail.com,,6436058.84790631,1823963.97669248
-118.479180055604,34.129169966766,70601,DOE Private Schools,19647336983167,Education,Private and Charter Schools,,,Curtis School,15871 Mulholland Drive,,Los Angeles,CA,,310-476-1251,,,,79547,"Non-religious, Coeducational, K-6",90049,http://egis3.lacounty.gov/lms/?p=79547,publish,34.12917,-118.47918,2015/11/16 18:53:23+00,psmailes@curtisschool.org,,6416654.89163555,1869733.46586198
-118.486000056386,34.2404099662147,70602,DOE Private Schools,19647336144497,Education,Private and Charter Schools,,,Damascus Road Academy,9338 Swinton Avenue,,Northridge,CA,,818-438-4152,,,,79548,"Religious, Coeducational, 2-4",91343,http://egis3.lacounty.gov/lms/?p=79548,publish,34.24041,-118.486,2015/11/16 18:53:23+00,damascusroadacademy@me.com,,6414786.68310164,1910225.15718815
-117.787470057912,34.1042999673915,70603,DOE Private Schools,19643296934665,Education,Private and Charter Schools,,,Damien High School School,2280 Damien Avenue,,La Verne,CA,,909-596-1946,,,,79549,"Religious, Boys Only, 9-12",91750,http://egis3.lacounty.gov/lms/?p=79549,publish,34.1043,-117.78747,2015/11/16 18:53:23+00,info@damien-hs.edu,,6626008.14221956,1860405.1830094
-118.384040056343,34.051479966957,70604,DOE Private Schools,19647336146559,Education,Private and Charter Schools,,,Darko LA,1520 South Robertson Boulevard,,Los Angeles,CA,,323-244-4136,,,,79550,"Religious, Coeducational, K-8",90035,http://egis3.lacounty.gov/lms/?p=79550,publish,34.05148,-118.38404,2015/11/16 18:53:23+00,admin@darkola.org,,6445339.1698968,1841337.18308772
-118.141050057094,34.6975599660555,70605,DOE Private Schools,19642460112938,Education,Private and Charter Schools,,,Day Star Learning Center,"646 West Lancaster Boulevard, Suite 105",,Lancaster,CA,,661-945-7290,,,,79551,"Non-religious, Coeducational, 9-12",93534,http://egis3.lacounty.gov/lms/?p=79551,publish,34.69756,-118.14105,2015/11/16 18:53:23+00,dorothye@avfdd.com,,6519274.11749905,2076267.08461806
-118.269320055857,34.0741799665793,70606,DOE Private Schools,19647336203400,Education,Private and Charter Schools,,,DC Academy,2301 Bellevue Avenue,,Los Angeles,CA,,213-273-7025,,,,79552,"Religious, Coeducational, 9-12",90026,http://egis3.lacounty.gov/lms/?p=79552,publish,34.07418,-118.26932,2015/11/16 18:53:23+00,dcacademy@dreamcenter.org,,6480111.51669055,1849485.18385206
-118.492290056196,34.264859966091,70607,DOE Private Schools,19647336982748,Education,Private and Charter Schools,,,De La Salle,16535 Chatsworth Street,,Granada Hills,CA,,818-363-2270,,,,79553,"Religious, Coeducational, K-8",91344,http://egis3.lacounty.gov/lms/?p=79553,publish,34.26486,-118.49229,2015/11/16 18:53:23+00,monica.castaneda@sjbdls.org,,6412929.2504648,1919132.10033223
-118.619600055369,34.193559966077,70608,DOE Private Schools,19647336201222,Education,Private and Charter Schools,,,de Toledo High School School,22622 Vanowen Street,,West Hills,CA,,818-348-0048,,,,79554,"Religious, Coeducational, 9-12",91307,http://egis3.lacounty.gov/lms/?p=79554,publish,34.19356,-118.6196,2015/11/16 18:53:23+00,info@ncjhs.org,,6374304.15514296,1893397.97824414
-118.432780055708,33.9602799673149,70609,DOE Private Schools,19647336146443,Education,Private and Charter Schools,,,Del Rey Parochial Academy,8505 Saran Drive,,Playa del Rey,CA,,310-823-4275,,,,79555,"Religious, Coeducational, K-12",90293,http://egis3.lacounty.gov/lms/?p=79555,publish,33.96028,-118.43278,2015/11/16 18:53:23+00,erika@delreychurch.com,,6430432.32241397,1808207.93602614
-118.363630055928,34.2759699665847,70610,DOE Private Schools,19647336953988,Education,Private and Charter Schools,,,Delphi Academy of Los Angeles,11341 Brainard Avenue,,Lake View Terrace,CA,,818-583-1070,,,,79556,"Non-religious, Coeducational, K-12",91342,http://egis3.lacounty.gov/lms/?p=79556,publish,34.27597,-118.36363,2015/11/16 18:53:23+00,linda_hanson@delphila.org,,6451817.15956546,1923009.70018856
-118.497810055861,34.0187399666836,70611,DOE Private Schools,19649806203749,Education,Private and Charter Schools,,,Delphi Academy of Santa Monica,1229 4th Street,,Santa Monica,CA,,310-526-2700,,,,79557,"Non-religious, Coeducational, K-6",90401,http://egis3.lacounty.gov/lms/?p=79557,publish,34.01874,-118.49781,2015/11/16 18:53:23+00,info@delphisantamonica.org,,6410817.86722039,1829573.76665398
-118.156830057112,34.6943099655513,70612,DOE Private Schools,19646676901110,Education,Private and Charter Schools,,,Desert Christian Schools,44662 15th Street West,,Lancaster,CA,,661-948-5071,,,,79558,"Religious, Coeducational, K-12",93534,http://egis3.lacounty.gov/lms/?p=79558,publish,34.69431,-118.15683,2015/11/16 18:53:23+00,cswetland@desertchristian.com,,6514529.19162147,2075091.33762573
-118.143820057389,34.6908199661096,70613,DOE Private Schools,19646677077837,Education,Private and Charter Schools,,,Desert Montessori Academy,44503 Fern Avenue,,Lancaster,CA,,661-942-0218,,,,79559,"Non-religious, Coeducational, K-3",93534,http://egis3.lacounty.gov/lms/?p=79559,publish,34.69082,-118.14382,2015/11/16 18:53:23+00,desert_montessori_academy@yahoo.com,,6518438.01385631,2073815.37200181
-117.809660057129,34.0228899675452,70614,DOE Private Schools,19649077101785,Education,Private and Charter Schools,,,Diamond Bar Montessori Academy,23555 Palomino Drive,,Diamond Bar,CA,,909-396-8747,,,,79560,", Coeducational, K-K",91765,http://egis3.lacounty.gov/lms/?p=79560,publish,34.02289,-117.80966,2015/11/16 18:53:23+00,dbmakids@live.com,,6619346.82056847,1830765.10515057
-118.54126005557,34.1807099666375,70615,DOE Private Schools,19647336139125,Education,Private and Charter Schools,,,Discovery School,18719 Topham Street,,Tarzana,CA,,818-881-9707,,,,79561,"Non-religious, Coeducational, K-3",91335,http://egis3.lacounty.gov/lms/?p=79561,publish,34.18071,-118.54126,2015/11/16 18:53:23+00,evanelevi@gmail.com,,6397968.63504489,1888584.90355273
-117.846810057605,34.0025699670753,70616,DOE Private Schools,19734607071087,Education,Private and Charter Schools,,,Discovery World Montessori,801 Brea Canyon Road,,Diamond Bar,CA,,909-598-5540,,,,79562,"Non-religious, Coeducational, K-12",91789,http://egis3.lacounty.gov/lms/?p=79562,publish,34.00257,-117.84681,2015/11/16 18:53:23+00,montessoriadmin@msn.com,,6608100.97298147,1823351.01761656
-118.284820056639,34.0313699671338,70617,DOE Private Schools,19647336977706,Education,Private and Charter Schools,,,Divine Providence Day Nursery and Kindergarten,2620 Monmouth Avenue,,Los Angeles,CA,,213-747-3074,,,,79563,"Religious, Coeducational, K-K",90007,http://egis3.lacounty.gov/lms/?p=79563,publish,34.03137,-118.28482,2015/11/16 18:53:23+00,divine_providence@sbcglobal.net,,6475373.48285955,1833918.79339698
-118.222590055908,34.0888699668746,70618,DOE Private Schools,19647336961015,Education,Private and Charter Schools,,,Divine Saviour,624 Cypress Avenue,,Los Angeles,CA,,323-222-6077,,,,79564,"Religious, Coeducational, K-8",90065,http://egis3.lacounty.gov/lms/?p=79564,publish,34.08887,-118.22259,2015/11/16 18:53:23+00,principaldss@yahoo.com,,6494274.68554264,1854796.51443672
-118.222940056934,34.0454199673678,70619,DOE Private Schools,19647336961023,Education,Private and Charter Schools,,,Dolores Mission School,170 South Gless Street,,Los Angeles,CA,,323-881-0001,,,,79565,"Religious, Coeducational, K-8",90033,http://egis3.lacounty.gov/lms/?p=79565,publish,34.04542,-118.22294,2015/11/16 18:53:23+00,kmoreno@dolores-mission.org,,6494133.64284572,1838984.49881673
-118.087210057087,34.0407599670123,70620,DOE Private Schools,19648086914477,Education,Private and Charter Schools,,,Don Bosco Technical Institute,1151 San Gabriel Boulevard,,Rosemead,CA,,626-940-2000,,,,79566,"Religious, Boys Only, 9-12",91770,http://egis3.lacounty.gov/lms/?p=79566,publish,34.04076,-118.08721,2015/11/16 18:53:23+00,xjimenez@boscotech.edu,,6535249.7381068,1837225.20082614
-118.348410055971,34.0393499671736,70621,DOE Private Schools,19647336996664,Education,Private and Charter Schools,,,Donna Ro,4946 West 20th Street,,Los Angeles,CA,,323-938-5995,,,,79567,"Non-religious, Coeducational, K-4",90016,http://egis3.lacounty.gov/lms/?p=79567,publish,34.03935,-118.34841,2015/11/16 18:53:23+00,pico-school@sbcglobal.net,,6456116.65588772,1836883.54304489
-117.825190056937,34.1061399669036,70622,DOE Private Schools,19643296986244,Education,Private and Charter Schools,,,"Dove Day School, Educational Programs, Inc.",908 West Arrow Highway,,San Dimas,CA,,909-599-2299,,,,79568,"Non-religious, Coeducational, K-8",91773,http://egis3.lacounty.gov/lms/?p=79568,publish,34.10614,-117.82519,2015/11/16 18:53:23+00,dovedayschool@gmail.com,,6614588.26217222,1861052.79063806
-118.132210056354,33.9516299674795,70623,DOE Private Schools,19644516201990,Education,Private and Charter Schools,,,Downey Christian School,10335 Paramount Boulevard/8219 Florence Avenue,,Downey,CA,,562-927-7540,,,,79569,"Religious, Coeducational, K-8",90241,http://egis3.lacounty.gov/lms/?p=79569,publish,33.95163,-118.13221,2015/11/16 18:53:23+00,thedcschool@aol.com,,6521574.16736089,1804803.86179756
-118.269320055857,34.0741799665793,70624,DOE Private Schools,19647336149157,Education,Private and Charter Schools,,,Dream Center Early Childhood Education Center,2301 Bellevue,,Los Angeles,CA,,213-273-7075,,,,79570,"Religious, Coeducational, K-5",90026,http://egis3.lacounty.gov/lms/?p=79570,publish,34.07418,-118.26932,2015/11/16 18:53:23+00,Earlychildhood@dreamcenter.org,,6480111.51669055,1849485.18385206
-117.96954005735,34.140859967079,70625,DOE Private Schools,19644696960322,Education,Private and Charter Schools,,,Duarte Montessori School Inc.,1640 East Third Street,,Duarte,CA,,626-303-2616,,,,79571,"Non-religious, Coeducational, K-2",91010,http://egis3.lacounty.gov/lms/?p=79571,publish,34.14086,-117.96954,2015/11/16 18:53:23+00,chitrauliyanage@gmail.com,,6570887.25803897,1873643.41965623
-118.466320056223,34.2317899663023,70626,DOE Private Schools,19647336934707,Education,Private and Charter Schools,,,Dubnoff Center for Child Development,15314 Rayen Street,,North Hills,CA,,818-893-4750,,,,79572,"Non-religious, Coeducational, 5-12",91343,http://egis3.lacounty.gov/lms/?p=79572,publish,34.23179,-118.46632,2015/11/16 18:53:23+00,shawn.welch@valleyhs.com,,6420719.96749489,1907060.04147114
-118.391410055412,33.7732299670344,70627,DOE Private Schools,19648656135958,Education,Private and Charter Schools,,,Dunn Academy,28717 Seamount Drive,,Rancho Palos Verdes,CA,,310-567-2228,,,,79573,"Religious, Coeducational, K-12",90275,http://egis3.lacounty.gov/lms/?p=79573,publish,33.77323,-118.39141,2015/11/16 18:53:23+00,dunn.academy@gmail.com,,6442712.39988789,1740084.89641948
-118.283780056011,34.0607299667863,70628,DOE Private Schools,19647336140743,Education,Private and Charter Schools,,,East Beverly High School School,"672 South Lafayette Park Place, Suite 15",,Los Angeles,CA,,213-389-3319,,,,79574,"Non-religious, Coeducational, 9-12",90057,http://egis3.lacounty.gov/lms/?p=79574,publish,34.06073,-118.28378,2015/11/16 18:53:23+00,eastbeverlyhighschool@gmail.com,,6475718.75349447,1844602.53777748
-118.573640055448,34.2289999664454,70629,DOE Private Schools,19647337093297,Education,Private and Charter Schools,,,East Valley Academy,20206 Londelius Street,,Winnetka,CA,,818-727-9556,,,,79575,"Non-religious, Coeducational, 1-12",91306,http://egis3.lacounty.gov/lms/?p=79575,publish,34.229,-118.57364,2015/11/16 18:53:23+00,evaisp@hotmail.com,,6388275.84012605,1906212.53201132
-117.968790057467,34.0767899675164,70630,DOE Private Schools,19642876977748,Education,Private and Charter Schools,,,East Valley Adventist,3554 Maine Avenue,,Baldwin Park,CA,,626-960-4751,,,,79576,"Religious, Coeducational, K-8",91706,http://egis3.lacounty.gov/lms/?p=79576,publish,34.07679,-117.96879,2015/11/16 18:53:23+00,eastvalley01@aol.com,,6571121.44228189,1850327.2225223
-118.396310055941,33.9980899667387,70631,DOE Private Schools,19644446934715,Education,Private and Charter Schools,,,ECF Kayne ERAS Center,5350 Machado Road,,Culver City,CA,,310-737-9393,,,,79577,"Non-religious, Coeducational, K-12",90230,http://egis3.lacounty.gov/lms/?p=79577,publish,33.99809,-118.39631,2015/11/16 18:53:23+00,,,6441545.82741788,1821922.07329598
-118.377900055786,34.0287899671818,70632,DOE Private Schools,19644446994966,Education,Private and Charter Schools,,,Echo Center,3430 McManus Avenue,,Culver City,CA,,310-838-2442,,,,79578,"Non-religious, Coeducational, K-6",90232,http://egis3.lacounty.gov/lms/?p=79578,publish,34.02879,-118.3779,2015/11/16 18:53:23+00,rgusman@echohorizon.org,,6447168.0107273,1833072.85512823
-118.377900055786,34.0287899671818,70633,DOE Private Schools,19644446926638,Education,Private and Charter Schools,,,Echo Horizon,3430 McManus Avenue,,Culver City,CA,,310-838-2442,,,,79579,"Non-religious, Coeducational, K-6",90232,http://egis3.lacounty.gov/lms/?p=79579,publish,34.02879,-118.3779,2015/11/16 18:53:23+00,rgusman@echohorizon.org,,6447168.0107273,1833072.85512823
-118.565720055375,34.2570499663321,70634,DOE Private Schools,19647336977771,Education,Private and Charter Schools,,,"Egremont Schools, Inc.",19850 Devonshire Street,,Chatsworth,CA,,818-363-7803,,,,79580,"Non-religious, Coeducational, K-5",91311,http://egis3.lacounty.gov/lms/?p=79580,publish,34.25705,-118.56572,2015/11/16 18:53:23+00,info@egremont.org,,6390727.24795289,1916406.70584865
-118.069570057715,34.5444699659577,70635,DOE Private Schools,19648576206189,Education,Private and Charter Schools,,,EIL Excellence In Learning,36509 Jenna Lane,,Palmdale,CA,,661-267-6414,,,,79581,"Religious, Coeducational, 1-12",93550,http://egis3.lacounty.gov/lms/?p=79581,publish,34.54447,-118.06957,2015/11/16 18:53:23+00,ahryunbunch@gmail.com,,6540720.7035428,2020530.93099873
-118.216390055921,33.8933099670736,70636,DOE Private Schools,19734376934723,Education,Private and Charter Schools,,,Eko Multi-Purpose Center,403 South Santa Fe Avenue,,Compton,CA,,310-537-9083,,,,79582,"Non-religious, Coeducational, K-12",90224,http://egis3.lacounty.gov/lms/?p=79582,publish,33.89331,-118.21639,2015/11/16 18:53:23+00,lois.martin@ekomulti.com,,6495998.70866939,1783624.20960315
-118.595710055234,34.1572699662587,70637,DOE Private Schools,19647336148399,Education,Private and Charter Schools,,,Elements Montessori,21338 Dumetz Road,,Woodland Hills,CA,,818-224-3536,,,,79583,"Non-religious, Coeducational, K-4",91364,http://egis3.lacounty.gov/lms/?p=79583,publish,34.15727,-118.59571,2015/11/16 18:53:23+00,elementsmontessorischool@gmail.com,,6381450.10410564,1880147.94831382
-118.23322005641,34.2197399667073,70638,DOE Private Schools,19645687096662,Education,Private and Charter Schools,,,Elliott Institute Inc.,2506 Foothill Boulevard,,La Crescenta,CA,,818-236-3603,,,,79584,"Non-religious, Coeducational, K-12",91214,http://egis3.lacounty.gov/lms/?p=79584,publish,34.21974,-118.23322,2015/11/16 18:53:23+00,apartida@elliottinstitute.com,,6491166.64681122,1902429.67343532
-118.468430056067,34.1650199661484,70639,DOE Private Schools,19647336961049,Education,Private and Charter Schools,,,Emek Hebrew AcademyTeichman Family Torah Center,15365 Magnolia Boulevard,,Sherman Oaks,CA,,818-783-3663,,,,79585,"Religious, Coeducational, K-8",91403,http://egis3.lacounty.gov/lms/?p=79585,publish,34.16502,-118.46843,2015/11/16 18:53:23+00,info@emek.org,,6419968.96538797,1882764.45981306
-118.411300056329,34.1449099665508,70640,DOE Private Schools,19647336201818,Education,Private and Charter Schools,,,Emerson Academy for Arts and Sciences,12749 Ventura Boulevard,,Studio City,CA,,818-761-4898,,,,79586,"Non-religious, Coeducational, 5-12",91604,http://egis3.lacounty.gov/lms/?p=79586,publish,34.14491,-118.4113,2015/11/16 18:53:23+00,soniaroman@emersonacademy.org,,6437220.8987318,1875370.49986348
-118.115670057056,34.0863399668399,70641,DOE Private Schools,19757136203905,Education,Private and Charter Schools,,,Emmaus Lutheran,840 South Almansor,,Alhambra,CA,,626-289-3664,,,,79587,"Religious, Coeducational, K-8",91801,http://egis3.lacounty.gov/lms/?p=79587,publish,34.08634,-118.11567,2015/11/16 18:53:23+00,kit.hittinger@gmail.com,,6526646.76679572,1853821.33069156
-118.207740056156,33.8977099670907,70642,DOE Private Schools,19734370129502,Education,Private and Charter Schools,,,Epiphany Academy,302 North Long Beach Boulevard,,Compton,CA,,310-885-1469,,,,79588,"Non-religious, Coeducational, 7-12",90221,http://egis3.lacounty.gov/lms/?p=79588,publish,33.89771,-118.20774,2015/11/16 18:53:23+00,Staff@epiphanyacademy.org,,6498627.1794623,1785219.93147731
-118.041050056455,34.0463399669963,70643,DOE Private Schools,19650786961056,Education,Private and Charter Schools,,,Epiphany Catholic,10915 Michael Hunt Drive,,South El Monte,CA,,626-442-6264,,,,79589,"Religious, Coeducational, K-8",91733,http://egis3.lacounty.gov/lms/?p=79589,publish,34.04634,-118.04105,2015/11/16 18:53:23+00,Eschool213@aol.com,,6549234.90829913,1839246.95071964
-118.001270056555,34.117069966826,70644,DOE Private Schools,19647907080864,Education,Private and Charter Schools,,,Excellence In Education Academy,2640 South Myrtle Avenue,,Monrovia,CA,,626-821-0025,,,,79590,"Non-religious, Coeducational, K-12",91016,http://egis3.lacounty.gov/lms/?p=79590,publish,34.11707,-118.00127,2015/11/16 18:53:23+00,eieacademy@gmail.com,,6561285.92717606,1864984.40547822
-118.11851005646,34.1727699668836,70645,DOE Private Schools,19648816959134,Education,Private and Charter Schools,,,Excelsior School,1539 East Howard Street,,Pasadena,CA,,626-398-2388,,,,79591,"Non-religious, Coeducational, 7-12",91104,http://egis3.lacounty.gov/lms/?p=79591,publish,34.17277,-118.11851,2015/11/16 18:53:23+00,admission@excelsiorschool.com,,6525823.92985871,1885275.78287439
